[INFO 2017-09-29 17:33:05,348 demo.py:213] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='robot64', diff_div_thresh=1.25, display=False, display_all=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=64, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, method='unsupervised', min_diff_thresh=0.01, motion_range=2, motion_type='affine', num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', seed=111, test=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=2000)
[INFO 2017-09-29 17:33:11,436 demo.py:73] epoch 0, train loss: 58440.58, average train loss: 58440.58, base loss: 13636.92
[INFO 2017-09-29 17:33:12,592 demo.py:73] epoch 1, train loss: 53640.56, average train loss: 56040.57, base loss: 13636.31
[INFO 2017-09-29 17:33:13,690 demo.py:73] epoch 2, train loss: 47832.79, average train loss: 53304.65, base loss: 14184.78
[INFO 2017-09-29 17:33:14,854 demo.py:73] epoch 3, train loss: 43570.39, average train loss: 50871.08, base loss: 13722.28
[INFO 2017-09-29 17:33:16,030 demo.py:73] epoch 4, train loss: 40368.29, average train loss: 48770.52, base loss: 13851.52
[INFO 2017-09-29 17:33:17,247 demo.py:73] epoch 5, train loss: 36267.23, average train loss: 46686.64, base loss: 13636.30
[INFO 2017-09-29 17:33:18,456 demo.py:73] epoch 6, train loss: 33542.42, average train loss: 44808.90, base loss: 13670.99
[INFO 2017-09-29 17:33:19,638 demo.py:73] epoch 7, train loss: 30743.29, average train loss: 43050.69, base loss: 13603.00
[INFO 2017-09-29 17:33:20,829 demo.py:73] epoch 8, train loss: 29800.84, average train loss: 41578.49, base loss: 13637.53
[INFO 2017-09-29 17:33:22,014 demo.py:73] epoch 9, train loss: 27527.30, average train loss: 40173.37, base loss: 13532.13
[INFO 2017-09-29 17:33:23,149 demo.py:73] epoch 10, train loss: 26842.78, average train loss: 38961.50, base loss: 13602.41
[INFO 2017-09-29 17:33:24,282 demo.py:73] epoch 11, train loss: 24343.10, average train loss: 37743.30, base loss: 13586.63
[INFO 2017-09-29 17:33:25,458 demo.py:73] epoch 12, train loss: 22327.37, average train loss: 36557.46, base loss: 13502.53
[INFO 2017-09-29 17:33:26,606 demo.py:73] epoch 13, train loss: 21881.55, average train loss: 35509.18, base loss: 13506.12
[INFO 2017-09-29 17:33:27,704 demo.py:73] epoch 14, train loss: 21114.21, average train loss: 34549.51, base loss: 13519.12
[INFO 2017-09-29 17:33:28,861 demo.py:73] epoch 15, train loss: 20212.49, average train loss: 33653.45, base loss: 13531.08
[INFO 2017-09-29 17:33:30,007 demo.py:73] epoch 16, train loss: 18369.49, average train loss: 32754.39, base loss: 13489.64
[INFO 2017-09-29 17:33:31,175 demo.py:73] epoch 17, train loss: 17735.83, average train loss: 31920.03, base loss: 13481.31
[INFO 2017-09-29 17:33:32,349 demo.py:73] epoch 18, train loss: 18069.51, average train loss: 31191.05, base loss: 13509.75
[INFO 2017-09-29 17:33:33,471 demo.py:73] epoch 19, train loss: 17216.15, average train loss: 30492.31, base loss: 13515.58
[INFO 2017-09-29 17:33:34,636 demo.py:73] epoch 20, train loss: 16932.93, average train loss: 29846.62, base loss: 13547.04
[INFO 2017-09-29 17:33:35,787 demo.py:73] epoch 21, train loss: 15793.08, average train loss: 29207.83, base loss: 13534.60
[INFO 2017-09-29 17:33:38,104 demo.py:73] epoch 22, train loss: 15322.75, average train loss: 28604.13, base loss: 13527.49
[INFO 2017-09-29 17:33:39,282 demo.py:73] epoch 23, train loss: 14660.43, average train loss: 28023.14, base loss: 13505.01
[INFO 2017-09-29 17:33:40,455 demo.py:73] epoch 24, train loss: 13593.07, average train loss: 27445.94, base loss: 13455.06
[INFO 2017-09-29 17:33:41,570 demo.py:73] epoch 25, train loss: 14436.77, average train loss: 26945.59, base loss: 13458.37
[INFO 2017-09-29 17:33:42,696 demo.py:73] epoch 26, train loss: 13812.19, average train loss: 26459.16, base loss: 13447.85
[INFO 2017-09-29 17:33:43,866 demo.py:73] epoch 27, train loss: 15661.32, average train loss: 26073.53, base loss: 13525.59
[INFO 2017-09-29 17:33:45,011 demo.py:73] epoch 28, train loss: 13157.63, average train loss: 25628.15, base loss: 13503.99
[INFO 2017-09-29 17:33:46,168 demo.py:73] epoch 29, train loss: 13531.57, average train loss: 25224.93, base loss: 13500.95
[INFO 2017-09-29 17:33:47,310 demo.py:73] epoch 30, train loss: 14102.89, average train loss: 24866.16, base loss: 13529.25
[INFO 2017-09-29 17:33:48,458 demo.py:73] epoch 31, train loss: 12803.75, average train loss: 24489.21, base loss: 13507.64
[INFO 2017-09-29 17:33:49,602 demo.py:73] epoch 32, train loss: 12699.53, average train loss: 24131.94, base loss: 13489.75
[INFO 2017-09-29 17:33:50,781 demo.py:73] epoch 33, train loss: 12360.77, average train loss: 23785.73, base loss: 13465.23
[INFO 2017-09-29 17:33:51,962 demo.py:73] epoch 34, train loss: 12801.37, average train loss: 23471.89, base loss: 13460.56
[INFO 2017-09-29 17:33:53,143 demo.py:73] epoch 35, train loss: 13554.95, average train loss: 23196.42, base loss: 13481.66
[INFO 2017-09-29 17:33:54,322 demo.py:73] epoch 36, train loss: 13056.54, average train loss: 22922.37, base loss: 13490.55
[INFO 2017-09-29 17:33:55,463 demo.py:73] epoch 37, train loss: 11711.42, average train loss: 22627.35, base loss: 13456.76
[INFO 2017-09-29 17:33:56,674 demo.py:73] epoch 38, train loss: 12155.67, average train loss: 22358.84, base loss: 13440.06
[INFO 2017-09-29 17:33:57,789 demo.py:73] epoch 39, train loss: 13873.39, average train loss: 22146.71, base loss: 13476.20
[INFO 2017-09-29 17:33:58,966 demo.py:73] epoch 40, train loss: 12723.35, average train loss: 21916.87, base loss: 13480.77
[INFO 2017-09-29 17:34:00,143 demo.py:73] epoch 41, train loss: 12563.46, average train loss: 21694.17, base loss: 13479.25
[INFO 2017-09-29 17:34:01,278 demo.py:73] epoch 42, train loss: 11707.27, average train loss: 21461.91, base loss: 13454.88
[INFO 2017-09-29 17:34:02,448 demo.py:73] epoch 43, train loss: 12139.46, average train loss: 21250.04, base loss: 13447.94
[INFO 2017-09-29 17:34:03,646 demo.py:73] epoch 44, train loss: 12076.64, average train loss: 21046.19, base loss: 13435.01
[INFO 2017-09-29 17:34:04,855 demo.py:73] epoch 45, train loss: 12800.71, average train loss: 20866.94, base loss: 13443.50
[INFO 2017-09-29 17:34:06,126 demo.py:73] epoch 46, train loss: 11841.83, average train loss: 20674.91, base loss: 13430.61
[INFO 2017-09-29 17:34:07,327 demo.py:73] epoch 47, train loss: 12184.53, average train loss: 20498.03, base loss: 13426.31
[INFO 2017-09-29 17:34:08,533 demo.py:73] epoch 48, train loss: 12201.12, average train loss: 20328.71, base loss: 13425.01
[INFO 2017-09-29 17:34:09,712 demo.py:73] epoch 49, train loss: 11350.94, average train loss: 20149.15, base loss: 13403.69
[INFO 2017-09-29 17:34:10,879 demo.py:73] epoch 50, train loss: 12776.79, average train loss: 20004.59, base loss: 13421.28
[INFO 2017-09-29 17:34:12,067 demo.py:73] epoch 51, train loss: 12705.97, average train loss: 19864.24, base loss: 13435.29
[INFO 2017-09-29 17:34:13,237 demo.py:73] epoch 52, train loss: 12176.17, average train loss: 19719.18, base loss: 13438.48
[INFO 2017-09-29 17:34:14,431 demo.py:73] epoch 53, train loss: 12232.25, average train loss: 19580.53, base loss: 13444.56
[INFO 2017-09-29 17:34:15,570 demo.py:73] epoch 54, train loss: 11788.42, average train loss: 19438.86, base loss: 13439.19
[INFO 2017-09-29 17:34:16,804 demo.py:73] epoch 55, train loss: 12038.82, average train loss: 19306.71, base loss: 13441.50
[INFO 2017-09-29 17:34:17,973 demo.py:73] epoch 56, train loss: 11538.11, average train loss: 19170.42, base loss: 13434.11
[INFO 2017-09-29 17:34:19,122 demo.py:73] epoch 57, train loss: 11250.75, average train loss: 19033.88, base loss: 13420.56
[INFO 2017-09-29 17:34:20,295 demo.py:73] epoch 58, train loss: 11636.88, average train loss: 18908.50, base loss: 13413.30
[INFO 2017-09-29 17:34:21,529 demo.py:73] epoch 59, train loss: 11827.50, average train loss: 18790.49, base loss: 13411.45
[INFO 2017-09-29 17:34:22,760 demo.py:73] epoch 60, train loss: 12139.30, average train loss: 18681.45, base loss: 13417.29
[INFO 2017-09-29 17:34:23,936 demo.py:73] epoch 61, train loss: 12080.02, average train loss: 18574.98, base loss: 13416.57
[INFO 2017-09-29 17:34:25,091 demo.py:73] epoch 62, train loss: 11480.40, average train loss: 18462.36, base loss: 13409.74
[INFO 2017-09-29 17:34:26,278 demo.py:73] epoch 63, train loss: 11694.37, average train loss: 18356.61, base loss: 13407.20
[INFO 2017-09-29 17:34:27,471 demo.py:73] epoch 64, train loss: 12515.58, average train loss: 18266.75, base loss: 13423.71
[INFO 2017-09-29 17:34:28,770 demo.py:73] epoch 65, train loss: 12016.44, average train loss: 18172.05, base loss: 13422.95
[INFO 2017-09-29 17:34:30,067 demo.py:73] epoch 66, train loss: 11485.17, average train loss: 18072.25, base loss: 13418.41
[INFO 2017-09-29 17:34:31,356 demo.py:73] epoch 67, train loss: 11644.16, average train loss: 17977.72, base loss: 13418.73
[INFO 2017-09-29 17:34:32,679 demo.py:73] epoch 68, train loss: 11845.29, average train loss: 17888.84, base loss: 13423.07
[INFO 2017-09-29 17:34:34,018 demo.py:73] epoch 69, train loss: 12416.04, average train loss: 17810.66, base loss: 13432.36
[INFO 2017-09-29 17:34:35,348 demo.py:73] epoch 70, train loss: 11956.38, average train loss: 17728.20, base loss: 13434.17
[INFO 2017-09-29 17:34:36,621 demo.py:73] epoch 71, train loss: 11021.60, average train loss: 17635.05, base loss: 13422.77
[INFO 2017-09-29 17:34:37,927 demo.py:73] epoch 72, train loss: 11616.64, average train loss: 17552.61, base loss: 13419.54
[INFO 2017-09-29 17:34:39,246 demo.py:73] epoch 73, train loss: 11239.06, average train loss: 17467.29, base loss: 13413.23
[INFO 2017-09-29 17:34:41,755 demo.py:73] epoch 74, train loss: 12150.88, average train loss: 17396.41, base loss: 13416.34
[INFO 2017-09-29 17:34:42,919 demo.py:73] epoch 75, train loss: 11958.08, average train loss: 17324.85, base loss: 13420.32
[INFO 2017-09-29 17:34:44,143 demo.py:73] epoch 76, train loss: 11951.59, average train loss: 17255.07, base loss: 13429.34
[INFO 2017-09-29 17:34:45,466 demo.py:73] epoch 77, train loss: 12194.69, average train loss: 17190.19, base loss: 13441.49
[INFO 2017-09-29 17:34:46,773 demo.py:73] epoch 78, train loss: 11637.53, average train loss: 17119.90, base loss: 13440.10
[INFO 2017-09-29 17:34:48,137 demo.py:73] epoch 79, train loss: 12145.13, average train loss: 17057.72, base loss: 13447.33
[INFO 2017-09-29 17:34:49,547 demo.py:73] epoch 80, train loss: 11838.65, average train loss: 16993.29, base loss: 13448.66
[INFO 2017-09-29 17:34:50,982 demo.py:73] epoch 81, train loss: 11575.97, average train loss: 16927.22, base loss: 13444.91
[INFO 2017-09-29 17:34:52,433 demo.py:73] epoch 82, train loss: 12003.07, average train loss: 16867.89, base loss: 13449.18
[INFO 2017-09-29 17:34:53,889 demo.py:73] epoch 83, train loss: 11885.96, average train loss: 16808.59, base loss: 13454.98
[INFO 2017-09-29 17:34:55,326 demo.py:73] epoch 84, train loss: 11278.96, average train loss: 16743.53, base loss: 13450.69
[INFO 2017-09-29 17:34:56,732 demo.py:73] epoch 85, train loss: 11471.98, average train loss: 16682.23, base loss: 13449.37
[INFO 2017-09-29 17:34:58,134 demo.py:73] epoch 86, train loss: 11520.69, average train loss: 16622.91, base loss: 13447.37
[INFO 2017-09-29 17:34:59,620 demo.py:73] epoch 87, train loss: 11750.03, average train loss: 16567.53, base loss: 13445.82
[INFO 2017-09-29 17:35:01,025 demo.py:73] epoch 88, train loss: 11600.02, average train loss: 16511.72, base loss: 13446.51
[INFO 2017-09-29 17:35:02,436 demo.py:73] epoch 89, train loss: 11000.85, average train loss: 16450.49, base loss: 13436.67
[INFO 2017-09-29 17:35:03,875 demo.py:73] epoch 90, train loss: 12439.09, average train loss: 16406.40, base loss: 13445.13
[INFO 2017-09-29 17:35:05,250 demo.py:73] epoch 91, train loss: 12161.64, average train loss: 16360.27, base loss: 13454.60
[INFO 2017-09-29 17:35:06,661 demo.py:73] epoch 92, train loss: 11428.81, average train loss: 16307.24, base loss: 13452.96
[INFO 2017-09-29 17:35:08,035 demo.py:73] epoch 93, train loss: 11545.52, average train loss: 16256.58, base loss: 13450.91
[INFO 2017-09-29 17:35:09,468 demo.py:73] epoch 94, train loss: 12213.77, average train loss: 16214.03, base loss: 13460.30
[INFO 2017-09-29 17:35:10,879 demo.py:73] epoch 95, train loss: 11781.27, average train loss: 16167.85, base loss: 13463.61
[INFO 2017-09-29 17:35:12,279 demo.py:73] epoch 96, train loss: 11520.55, average train loss: 16119.94, base loss: 13461.85
[INFO 2017-09-29 17:35:13,710 demo.py:73] epoch 97, train loss: 11525.83, average train loss: 16073.06, base loss: 13462.92
[INFO 2017-09-29 17:35:15,122 demo.py:73] epoch 98, train loss: 11375.33, average train loss: 16025.61, base loss: 13458.34
[INFO 2017-09-29 17:35:16,601 demo.py:73] epoch 99, train loss: 11098.41, average train loss: 15976.34, base loss: 13451.71
[INFO 2017-09-29 17:35:18,027 demo.py:73] epoch 100, train loss: 10992.36, average train loss: 15501.86, base loss: 13442.19
[INFO 2017-09-29 17:35:19,454 demo.py:73] epoch 101, train loss: 11577.22, average train loss: 15081.22, base loss: 13442.32
[INFO 2017-09-29 17:35:20,943 demo.py:73] epoch 102, train loss: 11880.77, average train loss: 14721.70, base loss: 13427.93
[INFO 2017-09-29 17:35:22,415 demo.py:73] epoch 103, train loss: 10687.46, average train loss: 14392.87, base loss: 13427.39
[INFO 2017-09-29 17:35:23,858 demo.py:73] epoch 104, train loss: 11459.79, average train loss: 14103.79, base loss: 13422.59
[INFO 2017-09-29 17:35:25,347 demo.py:73] epoch 105, train loss: 11423.21, average train loss: 13855.35, base loss: 13432.65
[INFO 2017-09-29 17:35:26,781 demo.py:73] epoch 106, train loss: 11946.51, average train loss: 13639.39, base loss: 13433.18
[INFO 2017-09-29 17:35:28,211 demo.py:73] epoch 107, train loss: 11148.53, average train loss: 13443.44, base loss: 13430.63
[INFO 2017-09-29 17:35:29,654 demo.py:73] epoch 108, train loss: 11642.44, average train loss: 13261.86, base loss: 13427.32
[INFO 2017-09-29 17:35:31,113 demo.py:73] epoch 109, train loss: 11558.54, average train loss: 13102.17, base loss: 13438.56
[INFO 2017-09-29 17:35:32,592 demo.py:73] epoch 110, train loss: 11936.61, average train loss: 12953.11, base loss: 13436.99
[INFO 2017-09-29 17:35:34,060 demo.py:73] epoch 111, train loss: 11112.74, average train loss: 12820.81, base loss: 13431.21
[INFO 2017-09-29 17:35:35,534 demo.py:73] epoch 112, train loss: 12218.28, average train loss: 12719.71, base loss: 13450.05
[INFO 2017-09-29 17:35:36,971 demo.py:73] epoch 113, train loss: 11644.30, average train loss: 12617.34, base loss: 13451.33
[INFO 2017-09-29 17:35:38,379 demo.py:73] epoch 114, train loss: 11638.76, average train loss: 12522.59, base loss: 13455.36
[INFO 2017-09-29 17:35:39,812 demo.py:73] epoch 115, train loss: 11718.31, average train loss: 12437.65, base loss: 13455.92
[INFO 2017-09-29 17:35:41,198 demo.py:73] epoch 116, train loss: 11030.34, average train loss: 12364.25, base loss: 13453.05
[INFO 2017-09-29 17:35:42,619 demo.py:73] epoch 117, train loss: 11966.99, average train loss: 12306.57, base loss: 13462.89
[INFO 2017-09-29 17:35:44,003 demo.py:73] epoch 118, train loss: 10969.68, average train loss: 12235.57, base loss: 13450.53
[INFO 2017-09-29 17:35:45,400 demo.py:73] epoch 119, train loss: 10934.34, average train loss: 12172.75, base loss: 13441.97
[INFO 2017-09-29 17:35:46,821 demo.py:73] epoch 120, train loss: 11387.63, average train loss: 12117.30, base loss: 13434.64
