[INFO 2017-08-17 08:08:43,053 demo.py:190] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='robot64', diff_div_thresh=1.25, display=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=64, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, method='unsupervised', min_diff_thresh=0.01, motion_range=2, motion_type='affine', num_frame=2, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', seed=111, test=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=2000)
[INFO 2017-08-17 08:08:48,468 demo.py:74] epoch 0, train loss: 57323.92, average train loss: 57323.92, base loss: 12857.57
[INFO 2017-08-17 08:08:49,030 demo.py:74] epoch 1, train loss: 49355.47, average train loss: 53339.70, base loss: 12904.26
[INFO 2017-08-17 08:08:49,559 demo.py:74] epoch 2, train loss: 42632.97, average train loss: 49770.79, base loss: 13143.76
[INFO 2017-08-17 08:08:50,100 demo.py:74] epoch 3, train loss: 38576.39, average train loss: 46972.19, base loss: 13364.97
[INFO 2017-08-17 08:08:50,640 demo.py:74] epoch 4, train loss: 32818.45, average train loss: 44141.44, base loss: 13181.63
[INFO 2017-08-17 08:08:51,179 demo.py:74] epoch 5, train loss: 30631.10, average train loss: 41889.72, base loss: 13181.64
[INFO 2017-08-17 08:08:51,727 demo.py:74] epoch 6, train loss: 28787.54, average train loss: 40017.98, base loss: 13214.01
[INFO 2017-08-17 08:08:52,312 demo.py:74] epoch 7, train loss: 26832.54, average train loss: 38369.80, base loss: 13144.02
[INFO 2017-08-17 08:08:52,953 demo.py:74] epoch 8, train loss: 25761.02, average train loss: 36968.82, base loss: 13231.81
[INFO 2017-08-17 08:08:53,611 demo.py:74] epoch 9, train loss: 24557.36, average train loss: 35727.68, base loss: 13303.06
[INFO 2017-08-17 08:08:54,262 demo.py:74] epoch 10, train loss: 23065.95, average train loss: 34576.61, base loss: 13360.75
[INFO 2017-08-17 08:08:54,912 demo.py:74] epoch 11, train loss: 21562.86, average train loss: 33492.13, base loss: 13339.00
[INFO 2017-08-17 08:08:55,563 demo.py:74] epoch 12, train loss: 20964.28, average train loss: 32528.45, base loss: 13371.99
[INFO 2017-08-17 08:08:56,212 demo.py:74] epoch 13, train loss: 19632.03, average train loss: 31607.28, base loss: 13353.68
[INFO 2017-08-17 08:08:56,861 demo.py:74] epoch 14, train loss: 19066.09, average train loss: 30771.20, base loss: 13398.86
[INFO 2017-08-17 08:08:57,510 demo.py:74] epoch 15, train loss: 17993.19, average train loss: 29972.57, base loss: 13425.72
[INFO 2017-08-17 08:08:58,155 demo.py:74] epoch 16, train loss: 16699.26, average train loss: 29191.79, base loss: 13337.19
[INFO 2017-08-17 08:08:58,800 demo.py:74] epoch 17, train loss: 16409.36, average train loss: 28481.65, base loss: 13326.58
[INFO 2017-08-17 08:08:59,462 demo.py:74] epoch 18, train loss: 16278.13, average train loss: 27839.36, base loss: 13314.32
[INFO 2017-08-17 08:09:00,111 demo.py:74] epoch 19, train loss: 15720.92, average train loss: 27233.44, base loss: 13323.28
[INFO 2017-08-17 08:09:00,763 demo.py:74] epoch 20, train loss: 15336.55, average train loss: 26666.92, base loss: 13363.41
[INFO 2017-08-17 08:09:01,411 demo.py:74] epoch 21, train loss: 15134.58, average train loss: 26142.73, base loss: 13385.12
[INFO 2017-08-17 08:09:02,069 demo.py:74] epoch 22, train loss: 14051.38, average train loss: 25617.01, base loss: 13378.90
[INFO 2017-08-17 08:09:02,723 demo.py:74] epoch 23, train loss: 13809.41, average train loss: 25125.03, base loss: 13338.04
[INFO 2017-08-17 08:09:03,378 demo.py:74] epoch 24, train loss: 13133.50, average train loss: 24645.37, base loss: 13307.46
[INFO 2017-08-17 08:09:04,038 demo.py:74] epoch 25, train loss: 13375.53, average train loss: 24211.91, base loss: 13307.88
[INFO 2017-08-17 08:09:04,679 demo.py:74] epoch 26, train loss: 13282.80, average train loss: 23807.13, base loss: 13335.40
[INFO 2017-08-17 08:09:05,327 demo.py:74] epoch 27, train loss: 12635.11, average train loss: 23408.13, base loss: 13322.50
[INFO 2017-08-17 08:09:05,976 demo.py:74] epoch 28, train loss: 12927.11, average train loss: 23046.72, base loss: 13349.85
[INFO 2017-08-17 08:09:06,625 demo.py:74] epoch 29, train loss: 12154.85, average train loss: 22683.65, base loss: 13326.02
[INFO 2017-08-17 08:09:07,279 demo.py:74] epoch 30, train loss: 11920.92, average train loss: 22336.47, base loss: 13293.71
[INFO 2017-08-17 08:09:07,925 demo.py:74] epoch 31, train loss: 11858.33, average train loss: 22009.03, base loss: 13299.53
[INFO 2017-08-17 08:09:08,575 demo.py:74] epoch 32, train loss: 11719.69, average train loss: 21697.23, base loss: 13289.70
[INFO 2017-08-17 08:09:09,228 demo.py:74] epoch 33, train loss: 11597.72, average train loss: 21400.19, base loss: 13294.42
[INFO 2017-08-17 08:09:09,878 demo.py:74] epoch 34, train loss: 11633.06, average train loss: 21121.12, base loss: 13311.47
[INFO 2017-08-17 08:09:10,540 demo.py:74] epoch 35, train loss: 11181.50, average train loss: 20845.02, base loss: 13315.59
[INFO 2017-08-17 08:09:11,198 demo.py:74] epoch 36, train loss: 11029.33, average train loss: 20579.74, base loss: 13301.93
[INFO 2017-08-17 08:09:11,849 demo.py:74] epoch 37, train loss: 11323.65, average train loss: 20336.15, base loss: 13313.05
[INFO 2017-08-17 08:09:12,492 demo.py:74] epoch 38, train loss: 11082.24, average train loss: 20098.87, base loss: 13324.35
[INFO 2017-08-17 08:09:13,144 demo.py:74] epoch 39, train loss: 10773.45, average train loss: 19865.74, base loss: 13318.84
[INFO 2017-08-17 08:09:13,814 demo.py:74] epoch 40, train loss: 10621.22, average train loss: 19640.26, base loss: 13300.69
[INFO 2017-08-17 08:09:14,482 demo.py:74] epoch 41, train loss: 10580.13, average train loss: 19424.54, base loss: 13299.52
[INFO 2017-08-17 08:09:15,133 demo.py:74] epoch 42, train loss: 10810.50, average train loss: 19224.22, base loss: 13309.58
[INFO 2017-08-17 08:09:15,788 demo.py:74] epoch 43, train loss: 10306.30, average train loss: 19021.54, base loss: 13292.98
[INFO 2017-08-17 08:09:16,440 demo.py:74] epoch 44, train loss: 10845.44, average train loss: 18839.85, base loss: 13301.32
[INFO 2017-08-17 08:09:17,093 demo.py:74] epoch 45, train loss: 10415.91, average train loss: 18656.72, base loss: 13291.58
[INFO 2017-08-17 08:09:17,744 demo.py:74] epoch 46, train loss: 10840.44, average train loss: 18490.41, base loss: 13314.23
[INFO 2017-08-17 08:09:18,399 demo.py:74] epoch 47, train loss: 10390.12, average train loss: 18321.66, base loss: 13329.33
[INFO 2017-08-17 08:09:19,043 demo.py:74] epoch 48, train loss: 10182.50, average train loss: 18155.55, base loss: 13332.97
