[INFO 2017-09-18 11:41:16,432 demo.py:213] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='box_complex', diff_div_thresh=1.25, display=False, display_all=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=32, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, method='unsupervised', min_diff_thresh=0.01, motion_range=2, motion_type='affine', num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', seed=111, test=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=2000)
[INFO 2017-09-18 11:41:18,777 demo.py:73] epoch 0, train loss: 25264.33, average train loss: 25264.33, base loss: 27114.15
[INFO 2017-09-18 11:41:19,176 demo.py:73] epoch 1, train loss: 24200.36, average train loss: 24732.34, base loss: 27500.97
[INFO 2017-09-18 11:41:19,562 demo.py:73] epoch 2, train loss: 23096.26, average train loss: 24186.98, base loss: 26961.48
[INFO 2017-09-18 11:41:19,949 demo.py:73] epoch 3, train loss: 23314.60, average train loss: 23968.89, base loss: 27071.44
[INFO 2017-09-18 11:41:20,337 demo.py:73] epoch 4, train loss: 23013.23, average train loss: 23777.76, base loss: 27313.19
[INFO 2017-09-18 11:41:20,726 demo.py:73] epoch 5, train loss: 22495.08, average train loss: 23563.98, base loss: 27327.40
[INFO 2017-09-18 11:41:21,114 demo.py:73] epoch 6, train loss: 22244.08, average train loss: 23375.42, base loss: 27329.27
[INFO 2017-09-18 11:41:21,502 demo.py:73] epoch 7, train loss: 22348.61, average train loss: 23247.07, base loss: 27104.33
[INFO 2017-09-18 11:41:21,890 demo.py:73] epoch 8, train loss: 22389.38, average train loss: 23151.77, base loss: 26911.80
[INFO 2017-09-18 11:41:22,279 demo.py:73] epoch 9, train loss: 22238.01, average train loss: 23060.39, base loss: 26920.88
[INFO 2017-09-18 11:41:22,668 demo.py:73] epoch 10, train loss: 22506.24, average train loss: 23010.02, base loss: 27032.53
[INFO 2017-09-18 11:41:23,056 demo.py:73] epoch 11, train loss: 22223.45, average train loss: 22944.47, base loss: 27037.57
[INFO 2017-09-18 11:41:23,443 demo.py:73] epoch 12, train loss: 21554.50, average train loss: 22837.55, base loss: 27057.21
[INFO 2017-09-18 11:41:23,830 demo.py:73] epoch 13, train loss: 21704.46, average train loss: 22756.61, base loss: 26934.82
[INFO 2017-09-18 11:41:24,218 demo.py:73] epoch 14, train loss: 22720.68, average train loss: 22754.22, base loss: 27024.28
[INFO 2017-09-18 11:41:24,607 demo.py:73] epoch 15, train loss: 22091.62, average train loss: 22712.81, base loss: 27047.74
[INFO 2017-09-18 11:41:24,997 demo.py:73] epoch 16, train loss: 22497.24, average train loss: 22700.13, base loss: 27106.22
[INFO 2017-09-18 11:41:25,384 demo.py:73] epoch 17, train loss: 22193.09, average train loss: 22671.96, base loss: 27156.56
[INFO 2017-09-18 11:41:25,770 demo.py:73] epoch 18, train loss: 22138.46, average train loss: 22643.88, base loss: 27149.75
[INFO 2017-09-18 11:41:26,159 demo.py:73] epoch 19, train loss: 22557.65, average train loss: 22639.57, base loss: 27217.98
[INFO 2017-09-18 11:41:26,547 demo.py:73] epoch 20, train loss: 21862.10, average train loss: 22602.54, base loss: 27200.96
[INFO 2017-09-18 11:41:26,935 demo.py:73] epoch 21, train loss: 22095.12, average train loss: 22579.48, base loss: 27228.50
[INFO 2017-09-18 11:41:27,325 demo.py:73] epoch 22, train loss: 21698.70, average train loss: 22541.18, base loss: 27209.98
[INFO 2017-09-18 11:41:27,715 demo.py:73] epoch 23, train loss: 21639.06, average train loss: 22503.60, base loss: 27211.34
[INFO 2017-09-18 11:41:28,105 demo.py:73] epoch 24, train loss: 22451.86, average train loss: 22501.53, base loss: 27246.39
[INFO 2017-09-18 11:41:28,495 demo.py:73] epoch 25, train loss: 22192.34, average train loss: 22489.64, base loss: 27268.42
[INFO 2017-09-18 11:41:28,885 demo.py:73] epoch 26, train loss: 21992.47, average train loss: 22471.22, base loss: 27304.80
[INFO 2017-09-18 11:41:29,272 demo.py:73] epoch 27, train loss: 21576.06, average train loss: 22439.25, base loss: 27256.41
[INFO 2017-09-18 11:41:29,661 demo.py:73] epoch 28, train loss: 22227.97, average train loss: 22431.97, base loss: 27216.64
[INFO 2017-09-18 11:41:30,051 demo.py:73] epoch 29, train loss: 21595.23, average train loss: 22404.08, base loss: 27232.41
[INFO 2017-09-18 11:41:30,440 demo.py:73] epoch 30, train loss: 22101.97, average train loss: 22394.33, base loss: 27207.60
[INFO 2017-09-18 11:41:30,832 demo.py:73] epoch 31, train loss: 21775.40, average train loss: 22374.99, base loss: 27222.14
[INFO 2017-09-18 11:41:31,224 demo.py:73] epoch 32, train loss: 21756.58, average train loss: 22356.25, base loss: 27208.69
[INFO 2017-09-18 11:41:31,616 demo.py:73] epoch 33, train loss: 21755.40, average train loss: 22338.58, base loss: 27212.58
[INFO 2017-09-18 11:41:32,005 demo.py:73] epoch 34, train loss: 21948.24, average train loss: 22327.42, base loss: 27225.29
[INFO 2017-09-18 11:41:32,394 demo.py:73] epoch 35, train loss: 21695.05, average train loss: 22309.86, base loss: 27195.47
[INFO 2017-09-18 11:41:32,783 demo.py:73] epoch 36, train loss: 21741.73, average train loss: 22294.50, base loss: 27195.11
[INFO 2017-09-18 11:41:33,172 demo.py:73] epoch 37, train loss: 21681.68, average train loss: 22278.38, base loss: 27138.94
[INFO 2017-09-18 11:41:33,560 demo.py:73] epoch 38, train loss: 21935.70, average train loss: 22269.59, base loss: 27112.32
[INFO 2017-09-18 11:41:33,953 demo.py:73] epoch 39, train loss: 21759.27, average train loss: 22256.83, base loss: 27102.82
[INFO 2017-09-18 11:41:34,345 demo.py:73] epoch 40, train loss: 21730.36, average train loss: 22243.99, base loss: 27116.42
[INFO 2017-09-18 11:41:34,735 demo.py:73] epoch 41, train loss: 21712.02, average train loss: 22231.33, base loss: 27120.18
[INFO 2017-09-18 11:41:35,126 demo.py:73] epoch 42, train loss: 21740.37, average train loss: 22219.91, base loss: 27116.14
[INFO 2017-09-18 11:41:35,517 demo.py:73] epoch 43, train loss: 21918.84, average train loss: 22213.07, base loss: 27137.76
[INFO 2017-09-18 11:41:35,906 demo.py:73] epoch 44, train loss: 22042.93, average train loss: 22209.28, base loss: 27163.77
[INFO 2017-09-18 11:41:36,298 demo.py:73] epoch 45, train loss: 21266.07, average train loss: 22188.78, base loss: 27136.26
[INFO 2017-09-18 11:41:36,686 demo.py:73] epoch 46, train loss: 21867.93, average train loss: 22181.95, base loss: 27117.78
[INFO 2017-09-18 11:41:37,080 demo.py:73] epoch 47, train loss: 21871.47, average train loss: 22175.48, base loss: 27129.78
[INFO 2017-09-18 11:41:37,472 demo.py:73] epoch 48, train loss: 21538.31, average train loss: 22162.48, base loss: 27125.90
[INFO 2017-09-18 11:41:37,865 demo.py:73] epoch 49, train loss: 21684.46, average train loss: 22152.92, base loss: 27130.03
[INFO 2017-09-18 11:41:38,256 demo.py:73] epoch 50, train loss: 21267.90, average train loss: 22135.57, base loss: 27113.65
[INFO 2017-09-18 11:41:38,646 demo.py:73] epoch 51, train loss: 21553.54, average train loss: 22124.37, base loss: 27124.74
[INFO 2017-09-18 11:41:39,036 demo.py:73] epoch 52, train loss: 20673.93, average train loss: 22097.01, base loss: 27126.03
[INFO 2017-09-18 11:41:39,425 demo.py:73] epoch 53, train loss: 21561.37, average train loss: 22087.09, base loss: 27144.99
[INFO 2017-09-18 11:41:39,814 demo.py:73] epoch 54, train loss: 21282.95, average train loss: 22072.47, base loss: 27161.94
[INFO 2017-09-18 11:41:40,204 demo.py:73] epoch 55, train loss: 21897.85, average train loss: 22069.35, base loss: 27173.60
[INFO 2017-09-18 11:41:40,594 demo.py:73] epoch 56, train loss: 21724.68, average train loss: 22063.30, base loss: 27191.41
[INFO 2017-09-18 11:41:40,987 demo.py:73] epoch 57, train loss: 21740.79, average train loss: 22057.74, base loss: 27206.58
[INFO 2017-09-18 11:41:41,381 demo.py:73] epoch 58, train loss: 21753.85, average train loss: 22052.59, base loss: 27211.69
[INFO 2017-09-18 11:41:41,774 demo.py:73] epoch 59, train loss: 21180.51, average train loss: 22038.06, base loss: 27210.91
[INFO 2017-09-18 11:41:42,165 demo.py:73] epoch 60, train loss: 21507.85, average train loss: 22029.36, base loss: 27219.49
[INFO 2017-09-18 11:41:42,557 demo.py:73] epoch 61, train loss: 21349.05, average train loss: 22018.39, base loss: 27206.43
[INFO 2017-09-18 11:41:42,949 demo.py:73] epoch 62, train loss: 21204.66, average train loss: 22005.48, base loss: 27203.52
[INFO 2017-09-18 11:41:43,340 demo.py:73] epoch 63, train loss: 21218.56, average train loss: 21993.18, base loss: 27195.91
[INFO 2017-09-18 11:41:43,731 demo.py:73] epoch 64, train loss: 21374.95, average train loss: 21983.67, base loss: 27208.72
[INFO 2017-09-18 11:41:44,123 demo.py:73] epoch 65, train loss: 21302.19, average train loss: 21973.34, base loss: 27208.89
[INFO 2017-09-18 11:41:44,515 demo.py:73] epoch 66, train loss: 21313.99, average train loss: 21963.50, base loss: 27207.16
[INFO 2017-09-18 11:41:44,908 demo.py:73] epoch 67, train loss: 20975.04, average train loss: 21948.97, base loss: 27212.05
[INFO 2017-09-18 11:41:45,301 demo.py:73] epoch 68, train loss: 20881.90, average train loss: 21933.50, base loss: 27205.95
[INFO 2017-09-18 11:41:45,693 demo.py:73] epoch 69, train loss: 20962.34, average train loss: 21919.63, base loss: 27215.25
[INFO 2017-09-18 11:41:46,084 demo.py:73] epoch 70, train loss: 21076.50, average train loss: 21907.75, base loss: 27226.41
[INFO 2017-09-18 11:41:46,473 demo.py:73] epoch 71, train loss: 21361.62, average train loss: 21900.17, base loss: 27210.34
[INFO 2017-09-18 11:41:46,863 demo.py:73] epoch 72, train loss: 20835.04, average train loss: 21885.58, base loss: 27212.43
[INFO 2017-09-18 11:41:47,250 demo.py:73] epoch 73, train loss: 21124.70, average train loss: 21875.29, base loss: 27218.28
[INFO 2017-09-18 11:41:47,640 demo.py:73] epoch 74, train loss: 20860.16, average train loss: 21861.76, base loss: 27220.11
[INFO 2017-09-18 11:41:48,031 demo.py:73] epoch 75, train loss: 20694.14, average train loss: 21846.40, base loss: 27219.04
[INFO 2017-09-18 11:41:48,422 demo.py:73] epoch 76, train loss: 20675.34, average train loss: 21831.19, base loss: 27207.75
[INFO 2017-09-18 11:41:48,819 demo.py:73] epoch 77, train loss: 21136.65, average train loss: 21822.28, base loss: 27221.80
[INFO 2017-09-18 11:41:49,212 demo.py:73] epoch 78, train loss: 21078.45, average train loss: 21812.87, base loss: 27230.87
[INFO 2017-09-18 11:41:49,604 demo.py:73] epoch 79, train loss: 21355.52, average train loss: 21807.15, base loss: 27226.27
[INFO 2017-09-18 11:41:50,000 demo.py:73] epoch 80, train loss: 21157.96, average train loss: 21799.14, base loss: 27238.83
[INFO 2017-09-18 11:41:50,400 demo.py:73] epoch 81, train loss: 20649.42, average train loss: 21785.12, base loss: 27238.07
[INFO 2017-09-18 11:41:50,808 demo.py:73] epoch 82, train loss: 20926.23, average train loss: 21774.77, base loss: 27237.32
[INFO 2017-09-18 11:41:51,224 demo.py:73] epoch 83, train loss: 20613.85, average train loss: 21760.95, base loss: 27244.57
[INFO 2017-09-18 11:41:51,639 demo.py:73] epoch 84, train loss: 20064.81, average train loss: 21740.99, base loss: 27234.82
[INFO 2017-09-18 11:41:52,060 demo.py:73] epoch 85, train loss: 21243.66, average train loss: 21735.21, base loss: 27255.95
[INFO 2017-09-18 11:41:52,485 demo.py:73] epoch 86, train loss: 20569.66, average train loss: 21721.81, base loss: 27260.50
[INFO 2017-09-18 11:41:52,914 demo.py:73] epoch 87, train loss: 20300.28, average train loss: 21705.66, base loss: 27265.87
[INFO 2017-09-18 11:41:53,345 demo.py:73] epoch 88, train loss: 20262.71, average train loss: 21689.45, base loss: 27261.95
[INFO 2017-09-18 11:41:53,776 demo.py:73] epoch 89, train loss: 20572.64, average train loss: 21677.04, base loss: 27264.04
[INFO 2017-09-18 11:41:54,206 demo.py:73] epoch 90, train loss: 20848.61, average train loss: 21667.93, base loss: 27274.87
[INFO 2017-09-18 11:41:54,637 demo.py:73] epoch 91, train loss: 20676.78, average train loss: 21657.16, base loss: 27278.51
[INFO 2017-09-18 11:41:55,067 demo.py:73] epoch 92, train loss: 20266.09, average train loss: 21642.20, base loss: 27278.38
[INFO 2017-09-18 11:41:55,498 demo.py:73] epoch 93, train loss: 20347.34, average train loss: 21628.43, base loss: 27277.25
