[INFO 2017-08-17 16:15:59,066 demo.py:190] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='nyuv2', diff_div_thresh=1.25, display=False, display_all=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=64, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, method='unsupervised', min_diff_thresh=0.01, motion_range=2, motion_type='affine', num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', seed=111, test=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=2000)
[INFO 2017-08-17 16:16:01,879 demo.py:74] epoch 0, train loss: 53381.03, average train loss: 53381.03, base loss: 20504.11
[INFO 2017-08-17 16:16:02,761 demo.py:74] epoch 1, train loss: 42537.02, average train loss: 47959.03, base loss: 19004.30
[INFO 2017-08-17 16:16:03,677 demo.py:74] epoch 2, train loss: 39533.00, average train loss: 45150.35, base loss: 19453.85
[INFO 2017-08-17 16:16:04,571 demo.py:74] epoch 3, train loss: 34246.17, average train loss: 42424.30, base loss: 19184.85
[INFO 2017-08-17 16:16:05,485 demo.py:74] epoch 4, train loss: 32395.14, average train loss: 40418.47, base loss: 19020.57
[INFO 2017-08-17 16:16:06,376 demo.py:74] epoch 5, train loss: 30410.26, average train loss: 38750.44, base loss: 19139.99
[INFO 2017-08-17 16:16:07,296 demo.py:74] epoch 6, train loss: 28898.15, average train loss: 37342.97, base loss: 19460.52
[INFO 2017-08-17 16:16:08,160 demo.py:74] epoch 7, train loss: 27464.49, average train loss: 36108.16, base loss: 19275.15
[INFO 2017-08-17 16:16:09,085 demo.py:74] epoch 8, train loss: 27559.27, average train loss: 35158.28, base loss: 19317.52
[INFO 2017-08-17 16:16:10,068 demo.py:74] epoch 9, train loss: 25615.07, average train loss: 34203.96, base loss: 19325.89
[INFO 2017-08-17 16:16:11,071 demo.py:74] epoch 10, train loss: 25727.56, average train loss: 33433.38, base loss: 19392.95
[INFO 2017-08-17 16:16:12,076 demo.py:74] epoch 11, train loss: 23433.32, average train loss: 32600.04, base loss: 19453.50
[INFO 2017-08-17 16:16:13,077 demo.py:74] epoch 12, train loss: 24790.14, average train loss: 31999.28, base loss: 19687.94
[INFO 2017-08-17 16:16:14,089 demo.py:74] epoch 13, train loss: 22839.75, average train loss: 31345.03, base loss: 19765.52
[INFO 2017-08-17 16:16:15,096 demo.py:74] epoch 14, train loss: 21080.31, average train loss: 30660.71, base loss: 19761.27
[INFO 2017-08-17 16:16:16,126 demo.py:74] epoch 15, train loss: 20264.84, average train loss: 30010.97, base loss: 19701.36
[INFO 2017-08-17 16:16:17,133 demo.py:74] epoch 16, train loss: 20781.69, average train loss: 29468.07, base loss: 19675.98
[INFO 2017-08-17 16:16:18,134 demo.py:74] epoch 17, train loss: 20035.52, average train loss: 28944.04, base loss: 19686.76
[INFO 2017-08-17 16:16:19,122 demo.py:74] epoch 18, train loss: 19688.81, average train loss: 28456.92, base loss: 19689.59
[INFO 2017-08-17 16:16:20,156 demo.py:74] epoch 19, train loss: 19128.19, average train loss: 27990.49, base loss: 19722.88
[INFO 2017-08-17 16:16:21,170 demo.py:74] epoch 20, train loss: 18892.81, average train loss: 27557.26, base loss: 19709.07
[INFO 2017-08-17 16:16:22,161 demo.py:74] epoch 21, train loss: 19295.94, average train loss: 27181.75, base loss: 19742.14
[INFO 2017-08-17 16:16:23,185 demo.py:74] epoch 22, train loss: 18910.22, average train loss: 26822.12, base loss: 19795.27
[INFO 2017-08-17 16:16:24,225 demo.py:74] epoch 23, train loss: 16648.63, average train loss: 26398.22, base loss: 19745.33
[INFO 2017-08-17 16:16:25,233 demo.py:74] epoch 24, train loss: 17945.77, average train loss: 26060.13, base loss: 19773.75
[INFO 2017-08-17 16:16:26,230 demo.py:74] epoch 25, train loss: 17751.97, average train loss: 25740.58, base loss: 19809.03
[INFO 2017-08-17 16:16:27,260 demo.py:74] epoch 26, train loss: 17053.47, average train loss: 25418.84, base loss: 19799.62
[INFO 2017-08-17 16:16:28,254 demo.py:74] epoch 27, train loss: 16324.96, average train loss: 25094.05, base loss: 19753.77
[INFO 2017-08-17 16:16:29,289 demo.py:74] epoch 28, train loss: 16097.70, average train loss: 24783.84, base loss: 19744.97
[INFO 2017-08-17 16:16:30,274 demo.py:74] epoch 29, train loss: 17090.16, average train loss: 24527.38, base loss: 19744.72
[INFO 2017-08-17 16:16:31,300 demo.py:74] epoch 30, train loss: 16901.95, average train loss: 24281.40, base loss: 19777.30
[INFO 2017-08-17 16:16:32,302 demo.py:74] epoch 31, train loss: 16323.21, average train loss: 24032.70, base loss: 19788.02
[INFO 2017-08-17 16:16:33,301 demo.py:74] epoch 32, train loss: 15189.43, average train loss: 23764.73, base loss: 19760.44
[INFO 2017-08-17 16:16:34,284 demo.py:74] epoch 33, train loss: 15543.10, average train loss: 23522.91, base loss: 19734.63
[INFO 2017-08-17 16:16:35,283 demo.py:74] epoch 34, train loss: 16515.66, average train loss: 23322.71, base loss: 19759.96
[INFO 2017-08-17 16:16:36,274 demo.py:74] epoch 35, train loss: 14694.76, average train loss: 23083.04, base loss: 19713.90
[INFO 2017-08-17 16:16:37,280 demo.py:74] epoch 36, train loss: 16053.37, average train loss: 22893.05, base loss: 19715.39
[INFO 2017-08-17 16:16:38,283 demo.py:74] epoch 37, train loss: 15698.69, average train loss: 22703.73, base loss: 19731.77
[INFO 2017-08-17 16:16:39,265 demo.py:74] epoch 38, train loss: 15944.14, average train loss: 22530.40, base loss: 19756.33
[INFO 2017-08-17 16:16:40,253 demo.py:74] epoch 39, train loss: 15019.03, average train loss: 22342.62, base loss: 19745.22
[INFO 2017-08-17 16:16:41,237 demo.py:74] epoch 40, train loss: 14925.86, average train loss: 22161.72, base loss: 19730.39
[INFO 2017-08-17 16:16:42,239 demo.py:74] epoch 41, train loss: 14812.45, average train loss: 21986.74, base loss: 19735.31
[INFO 2017-08-17 16:16:43,230 demo.py:74] epoch 42, train loss: 14462.01, average train loss: 21811.75, base loss: 19731.02
[INFO 2017-08-17 16:16:44,219 demo.py:74] epoch 43, train loss: 13997.40, average train loss: 21634.15, base loss: 19702.12
